price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
4932135,4148,2,1,1,no,yes,no,yes,yes,no,no,unfurnished
3655014,3382,3,2,3,yes,no,no,yes,yes,yes,no,furnished
2856478,3368,3,1,2,no,yes,yes,yes,yes,no,no,unfurnished
3107137,3329,3,1,2,yes,yes,no,no,no,yes,no,furnished
5468056,3464,3,3,2,no,yes,no,yes,no,yes,no,semi-furnished
6859637,12527,5,3,2,yes,yes,yes,yes,yes,yes,yes,unfurnished
2957347,3980,4,2,3,no,no,yes,no,yes,no,no,furnished
4251518,3321,4,1,2,yes,yes,no,yes,yes,yes,no,semi-furnished
2186138,3817,3,1,2,yes,yes,no,yes,yes,yes,no,unfurnished
8421642,7189,3,2,4,yes,yes,no,no,yes,yes,no,unfurnished
3399039,4379,3,2,1,no,yes,no,no,no,yes,no,furnished
7153411,6473,4,2,2,no,yes,yes,no,yes,yes,no,furnished
2593672,3744,3,1,1,no,no,yes,yes,yes,no,no,furnished
4229252,4534,4,2,2,no,yes,no,yes,no,yes,no,furnished
3362293,4082,2,2,1,no,yes,no,no,no,yes,no,furnished
7250858,6371,4,2,5,no,no,yes,yes,yes,no,no,semi-furnished
6100597,7087,3,1,2,yes,no,no,yes,yes,yes,no,unfurnished
4271927,2958,5,4,2,yes,yes,no,yes,no,yes,no,furnished
5299424,4184,3,2,2,yes,yes,no,yes,yes,yes,yes,unfurnished
3170019,3779,4,1,2,no,yes,yes,no,no,no,no,furnished
8859304,6796,3,2,2,yes,no,yes,yes,no,no,yes,furnished
10887338,7739,4,4,2,yes,yes,yes,no,yes,yes,yes,unfurnished
5620321,7057,3,1,1,no,yes,yes,no,yes,yes,yes,furnished
7441183,11509,5,1,3,yes,yes,yes,no,no,yes,yes,furnished
3406820,2723,4,2,2,yes,yes,yes,no,yes,yes,no,unfurnished
3942771,7419,4,3,1,yes,no,yes,no,yes,yes,no,furnished
2485899,3531,2,1,1,no,yes,no,yes,no,yes,no,semi-furnished
4287146,2735,3,2,3,no,no,yes,yes,yes,yes,no,unfurnished
6010346,6700,5,2,2,yes,no,yes,yes,no,yes,yes,unfurnished
6561993,4102,4,2,3,no,yes,yes,no,no,no,no,furnished
3596468,6025,2,1,2,yes,yes,no,yes,yes,no,no,semi-furnished
4639616,3021,4,1,2,yes,no,no,yes,no,no,no,unfurnished
3837719,5894,2,1,1,yes,no,yes,no,no,no,no,unfurnished
3484116,3294,3,1,2,no,yes,yes,yes,yes,no,no,furnished
1786068,3868,2,1,1,yes,no,no,yes,yes,yes,no,unfurnished
4265200,8712,4,2,1,no,yes,no,yes,yes,no,no,unfurnished
4626888,2936,4,2,2,yes,yes,no,yes,no,yes,no,semi-furnished
5257916,4678,5,1,3,yes,yes,no,no,no,yes,no,unfurnished
3697084,6440,3,2,3,yes,no,no,no,no,yes,no,furnished
5323421,4757,5,1,3,yes,no,no,yes,yes,no,no,unfurnished
3547119,2547,3,3,3,no,no,no,yes,yes,yes,no,semi-furnished
12289047,7929,5,2,2,yes,no,yes,no,no,yes,yes,unfurnished
6650092,5916,4,2,1,no,yes,no,no,yes,no,yes,furnished
5320718,4168,3,1,2,yes,yes,yes,no,yes,yes,yes,semi-furnished
3524203,3746,3,1,2,no,no,no,yes,yes,yes,no,furnished
5812148,6143,4,2,4,yes,yes,no,yes,no,no,no,semi-furnished
3934618,5361,5,2,3,no,no,no,yes,no,yes,no,unfurnished
3293137,4203,3,2,2,yes,yes,yes,no,no,yes,no,semi-furnished
4840849,3810,5,3,2,no,no,yes,yes,yes,no,no,semi-furnished
4098616,4350,2,1,3,yes,yes,yes,yes,no,yes,no,unfurnished
5561400,3317,3,3,3,yes,yes,yes,yes,yes,no,no,furnished
4711741,3641,4,1,3,no,no,no,yes,no,yes,no,furnished
5619845,5120,4,1,2,no,yes,no,yes,yes,yes,no,unfurnished
4623923,3843,4,2,2,yes,no,no,yes,no,yes,no,furnished
3494587,4295,3,1,2,no,no,no,yes,yes,yes,no,unfurnished
3002317,3109,2,2,1,yes,no,yes,no,no,yes,no,furnished
4128047,3208,5,1,3,yes,yes,yes,yes,no,yes,no,furnished
2613232,3115,2,2,3,yes,no,yes,no,no,no,no,semi-furnished
9253346,3656,5,2,3,yes,no,no,yes,no,yes,no,semi-furnished
3131280,5031,2,2,2,no,yes,yes,yes,yes,yes,no,semi-furnished
7017319,9000,3,3,3,no,yes,no,yes,yes,no,no,semi-furnished
3791241,7038,5,1,3,no,no,no,yes,no,yes,no,semi-furnished
7995178,6377,3,1,5,yes,no,yes,no,yes,yes,no,furnished
3360211,2993,3,2,2,yes,no,yes,yes,no,yes,no,furnished
4519982,8398,3,1,1,yes,yes,yes,no,no,no,no,furnished
4661667,3247,2,1,2,yes,yes,yes,yes,yes,yes,yes,furnished
5985093,7252,4,2,2,yes,no,yes,no,yes,yes,yes,semi-furnished
6704242,10865,3,2,2,yes,no,no,no,no,no,yes,semi-furnished
4637485,4147,3,2,3,no,yes,no,no,no,yes,no,unfurnished
4871362,4656,3,2,4,yes,no,yes,no,yes,yes,no,semi-furnished
4566286,3567,3,2,2,yes,no,no,yes,no,no,yes,furnished
5050656,3614,2,1,1,yes,no,no,no,no,yes,no,unfurnished
3070197,3551,4,2,3,no,no,no,no,no,yes,no,semi-furnished
1941346,3658,2,1,1,yes,yes,no,no,no,no,no,furnished
4177075,5165,4,2,3,no,no,yes,yes,no,no,no,unfurnished
1845815,3065,4,1,1,yes,no,no,no,yes,no,no,unfurnished
2580951,3198,3,1,2,no,no,yes,yes,yes,no,no,furnished
4933813,3381,3,1,3,yes,yes,yes,no,no,yes,no,furnished
3140667,4741,2,2,3,no,no,yes,yes,yes,yes,no,furnished
1973918,3673,5,2,3,no,yes,yes,no,yes,no,no,furnished
3086742,4972,3,2,3,yes,no,yes,yes,yes,no,no,furnished
3647484,2902,3,3,2,yes,yes,no,no,yes,yes,yes,furnished
4179021,4949,4,1,2,yes,no,yes,yes,no,no,no,unfurnished
3580516,3906,4,2,2,no,yes,yes,no,yes,yes,no,unfurnished
4743413,6284,2,1,2,yes,no,yes,no,yes,no,no,unfurnished
9172290,6842,5,2,2,no,yes,yes,no,yes,yes,yes,semi-furnished
4953326,7077,4,1,2,no,no,no,yes,yes,yes,no,semi-furnished
7952560,6811,3,1,3,yes,yes,no,yes,no,no,yes,semi-furnished
4277189,4928,4,2,2,yes,yes,no,yes,yes,no,no,unfurnished
2689464,4317,4,2,1,yes,no,yes,no,no,yes,no,semi-furnished
3174991,5161,2,2,2,yes,yes,yes,no,yes,no,no,semi-furnished
3380880,3586,4,2,3,no,yes,no,no,yes,no,no,semi-furnished
6820906,6122,5,2,4,yes,yes,no,yes,no,yes,no,unfurnished
6120549,8801,3,1,4,no,no,yes,no,yes,yes,no,unfurnished
4691101,3030,3,2,2,yes,yes,yes,no,no,no,yes,unfurnished
5908617,11630,4,1,4,no,no,no,yes,yes,yes,yes,semi-furnished
3460824,3544,4,1,1,no,no,no,no,no,no,no,unfurnished
2747147,2991,3,1,2,yes,no,yes,no,no,no,no,semi-furnished
4782095,10673,2,1,1,no,yes,no,yes,yes,yes,yes,furnished
2320198,1892,2,2,2,no,yes,yes,no,no,yes,no,semi-furnished
5624229,5089,4,1,5,no,yes,yes,yes,yes,no,no,furnished
4801612,9622,3,1,2,yes,no,no,no,yes,no,no,unfurnished
9933162,8464,4,2,2,yes,yes,yes,no,yes,yes,yes,semi-furnished
3158011,3473,4,2,3,no,no,no,no,yes,yes,no,semi-furnished
7159355,6282,3,2,3,no,yes,yes,yes,no,no,no,unfurnished
3227349,2941,2,1,2,no,no,yes,no,no,no,no,semi-furnished
3807595,8654,3,1,2,no,yes,no,yes,no,yes,no,semi-furnished
4850242,9455,3,2,1,yes,no,yes,no,no,yes,no,semi-furnished
3922768,3552,5,2,3,yes,yes,yes,no,yes,yes,no,unfurnished
4299054,6514,2,2,3,yes,no,no,no,no,yes,no,unfurnished
4194342,4021,3,3,3,yes,no,yes,no,yes,no,no,unfurnished
5868428,5422,3,1,3,yes,yes,yes,yes,no,no,no,furnished
4648858,4380,3,2,3,no,yes,yes,no,yes,no,no,semi-furnished
2513501,3906,3,1,1,yes,no,no,yes,yes,yes,no,unfurnished
7114613,6572,5,2,3,yes,no,yes,yes,yes,no,no,semi-furnished
4169588,6546,2,1,2,no,no,no,no,yes,yes,no,furnished
2019895,3861,5,2,3,yes,no,yes,no,no,no,no,furnished
3947891,2383,5,3,2,no,yes,no,yes,no,yes,yes,unfurnished
5903252,7543,3,1,2,yes,yes,yes,yes,no,yes,yes,unfurnished
6458716,7192,2,2,1,no,yes,yes,no,yes,yes,yes,semi-furnished
5129837,6863,4,2,2,yes,no,yes,yes,yes,yes,yes,semi-furnished
3864967,3736,3,2,2,no,yes,no,no,yes,no,no,unfurnished
4368844,3603,3,1,3,no,yes,yes,yes,yes,yes,yes,furnished
4338259,4122,2,2,2,yes,no,no,no,yes,yes,no,unfurnished
4291872,3893,4,1,3,no,no,yes,no,no,yes,yes,unfurnished
9275318,3644,4,3,3,no,yes,no,yes,yes,no,no,unfurnished
2398117,2920,4,2,3,yes,yes,yes,yes,yes,yes,no,semi-furnished
3174506,3566,2,1,2,yes,no,no,no,yes,no,no,furnished
4603985,3561,3,1,2,yes,yes,yes,yes,yes,yes,yes,unfurnished
6323650,6963,4,2,4,yes,yes,no,yes,yes,yes,yes,semi-furnished
4553899,4129,2,3,2,yes,no,yes,yes,yes,no,no,semi-furnished
3679477,4265,3,3,2,no,no,yes,yes,no,yes,no,unfurnished
4234462,3223,5,2,3,yes,no,no,no,yes,no,no,semi-furnished
3136848,2751,3,2,2,no,yes,yes,no,yes,yes,yes,unfurnished
7381920,11474,5,2,3,no,no,no,yes,yes,yes,yes,semi-furnished
3037656,3810,4,1,2,yes,yes,no,no,yes,yes,no,furnished
3360645,2574,4,2,3,no,no,no,yes,yes,yes,yes,furnished
3465159,4071,2,1,1,yes,yes,no,yes,no,yes,no,unfurnished
4567635,3595,2,2,2,yes,yes,no,no,yes,no,yes,unfurnished
5593570,5550,5,1,3,no,no,no,yes,no,no,yes,unfurnished
4004685,2625,4,2,1,no,no,yes,no,no,no,yes,semi-furnished
4047671,3701,3,3,1,no,yes,no,no,yes,no,no,semi-furnished
4976631,8055,3,2,2,no,yes,yes,no,no,yes,no,semi-furnished
3774797,4033,3,1,2,yes,no,yes,no,yes,no,no,unfurnished
2145556,3103,4,2,2,no,no,no,yes,yes,yes,no,furnished
3146213,8329,2,2,1,yes,no,yes,no,no,yes,no,unfurnished
6277611,5656,3,3,4,no,no,yes,yes,no,yes,no,semi-furnished
3701242,3927,3,1,2,yes,yes,yes,no,no,yes,no,furnished
5521545,8060,4,1,1,no,no,no,yes,no,no,no,furnished
3540903,4013,6,2,3,yes,yes,no,yes,no,no,no,semi-furnished
2782382,4371,2,1,2,yes,yes,no,no,no,yes,no,semi-furnished
1806499,3283,3,2,2,no,yes,no,yes,yes,no,no,unfurnished
2931691,4596,4,1,2,no,no,yes,yes,yes,no,no,semi-furnished
5667578,6857,4,2,1,no,no,yes,yes,yes,no,yes,furnished
3940198,3236,4,1,3,no,no,yes,yes,yes,yes,no,unfurnished
5303466,8620,4,2,1,no,no,no,yes,yes,yes,no,furnished
3927987,2197,3,1,3,yes,no,no,no,yes,yes,yes,unfurnished
6301131,5788,3,1,3,yes,no,yes,no,yes,yes,yes,unfurnished
4258578,4364,4,1,3,no,no,no,no,yes,yes,no,furnished
4224064,7129,4,2,2,yes,yes,no,no,no,yes,no,semi-furnished
3225452,9066,4,2,3,no,yes,no,no,yes,yes,no,unfurnished
8494500,6031,4,3,5,no,yes,no,no,no,yes,yes,unfurnished
4817260,9258,3,2,2,yes,no,no,yes,no,no,no,unfurnished
6847766,4145,3,3,3,no,no,no,yes,no,yes,yes,unfurnished
2984152,3975,4,2,2,yes,yes,yes,no,yes,no,no,furnished
6053663,6907,3,1,1,yes,no,no,yes,no,no,no,furnished
2516516,3487,3,2,2,yes,yes,no,no,yes,no,no,semi-furnished
7565468,6496,3,2,5,no,no,yes,yes,yes,no,no,unfurnished
6221797,6622,4,1,3,no,yes,yes,no,no,yes,yes,furnished
4232508,4522,3,2,2,yes,yes,no,no,yes,yes,no,semi-furnished
6099551,8413,3,2,3,yes,no,yes,yes,yes,yes,no,semi-furnished
1788899,3397,3,2,1,no,yes,yes,yes,yes,yes,no,unfurnished
5110320,5166,3,2,1,no,yes,no,no,yes,no,no,semi-furnished
4557406,5077,5,3,3,yes,no,yes,yes,no,yes,yes,unfurnished
2703184,4433,3,2,2,no,yes,yes,no,yes,no,no,furnished
2952690,7105,4,2,2,yes,yes,yes,yes,no,yes,no,furnished
5279757,5549,5,3,1,no,no,no,no,no,no,yes,unfurnished
9016810,8993,4,2,4,no,yes,no,no,no,no,no,furnished
5305720,5918,4,3,2,yes,yes,yes,yes,yes,no,no,unfurnished
3902669,3360,5,2,2,no,yes,yes,no,yes,no,no,furnished
8400290,5569,4,2,2,no,no,yes,yes,no,yes,yes,unfurnished
5035619,5246,2,2,1,yes,yes,yes,yes,no,yes,no,furnished
4921534,7044,4,2,2,no,yes,no,no,yes,yes,yes,unfurnished
3333329,4896,2,1,2,yes,yes,yes,no,yes,no,no,semi-furnished
2540791,3389,4,1,1,no,no,yes,yes,yes,no,no,furnished
3458097,2892,3,2,2,yes,yes,no,no,yes,no,yes,furnished
2880018,4806,4,1,3,yes,no,yes,no,no,no,no,semi-furnished
2346725,3371,3,2,1,no,yes,no,no,no,yes,no,furnished
3346236,3408,4,2,2,yes,yes,yes,no,yes,no,no,semi-furnished
2280979,1995,3,2,1,no,no,yes,no,yes,yes,no,furnished
3579803,7523,3,2,2,no,yes,no,yes,yes,yes,no,furnished
2363252,2108,2,2,2,no,yes,yes,yes,yes,yes,no,furnished
6350706,9248,4,2,1,no,yes,yes,no,yes,no,yes,semi-furnished
7084919,6484,5,3,4,no,no,yes,no,no,no,yes,unfurnished
2543865,3608,4,1,1,no,yes,yes,yes,no,yes,no,furnished
7104732,6772,4,2,4,yes,no,no,yes,yes,yes,yes,semi-furnished
5239558,7377,3,2,2,no,no,yes,no,no,yes,yes,furnished
2197385,2516,4,1,2,no,yes,no,yes,no,no,no,semi-furnished
3946887,7468,4,2,2,yes,no,yes,no,no,yes,no,semi-furnished
12268577,7987,5,2,2,no,yes,yes,yes,no,no,yes,semi-furnished
3396459,4356,2,2,2,yes,no,yes,yes,no,yes,no,furnished
6099029,4722,6,2,3,yes,yes,yes,no,yes,yes,no,furnished
8419934,7381,3,2,4,yes,yes,no,yes,no,yes,no,semi-furnished
3520041,3964,3,2,1,no,no,no,no,no,no,no,semi-furnished
8425381,5601,4,3,3,yes,no,no,yes,no,yes,yes,furnished
7308459,6121,3,3,4,yes,no,yes,yes,yes,no,no,unfurnished
4562356,4100,3,2,2,no,yes,no,no,no,yes,no,semi-furnished
3438143,4321,3,1,1,no,yes,no,no,no,yes,no,unfurnished
2135108,3045,5,1,2,yes,no,no,no,no,no,no,unfurnished
4327113,2664,3,1,2,no,yes,yes,yes,yes,no,no,furnished
2679585,3231,4,1,2,yes,no,no,no,yes,yes,no,unfurnished
4706998,4696,4,2,1,no,no,yes,yes,yes,no,yes,furnished
4221559,4089,4,2,3,no,yes,no,yes,yes,no,no,semi-furnished
4393208,10405,2,1,1,yes,no,yes,no,yes,yes,yes,furnished
5790538,6719,4,1,1,yes,no,no,no,no,yes,yes,furnished
3864757,2552,5,2,1,no,no,no,yes,no,no,no,furnished
2194254,3055,2,1,1,no,yes,no,yes,yes,no,no,semi-furnished
4295247,3712,3,1,2,yes,no,yes,no,no,yes,yes,unfurnished
4576924,8684,5,1,5,yes,yes,yes,no,no,no,no,furnished
1760945,3852,3,2,2,no,yes,no,yes,yes,yes,no,semi-furnished
5872026,7108,4,2,1,yes,no,no,yes,yes,yes,yes,semi-furnished
4186361,4019,4,2,1,no,yes,yes,no,no,yes,yes,furnished
6302293,7354,3,2,1,no,no,no,no,no,yes,no,furnished
5287753,5089,3,2,2,no,no,no,yes,no,no,no,furnished
7643410,6424,3,2,4,yes,no,yes,no,no,no,no,unfurnished
4558829,5839,3,2,2,no,no,yes,yes,no,yes,yes,furnished
3516022,4266,3,1,2,yes,yes,yes,no,yes,no,no,furnished
4948606,6847,3,2,2,yes,yes,yes,yes,yes,yes,no,semi-furnished
4216067,2921,5,3,2,no,no,yes,yes,no,no,no,unfurnished
4118476,4154,2,1,2,no,no,yes,no,no,no,no,semi-furnished
3573664,3934,4,1,1,no,no,no,no,yes,no,no,furnished
2542737,3419,2,2,2,no,yes,yes,yes,yes,no,no,furnished
3589806,7621,2,1,2,no,yes,yes,yes,yes,no,no,semi-furnished
6238739,5701,5,2,1,yes,yes,no,no,no,no,yes,furnished
4477366,4366,3,1,2,yes,no,yes,no,yes,yes,no,furnished
4293015,3575,3,1,3,no,no,yes,yes,yes,no,yes,semi-furnished
6703009,10660,4,2,2,yes,no,no,no,no,yes,yes,unfurnished
5428262,6809,4,3,1,yes,no,yes,yes,no,yes,no,semi-furnished
3086231,2315,4,1,2,no,yes,yes,yes,yes,no,no,unfurnished
4445106,5047,5,1,3,yes,no,yes,no,no,yes,no,semi-furnished
8557590,6849,5,3,2,no,yes,yes,yes,no,yes,yes,semi-furnished
3782748,6300,3,1,1,yes,no,no,no,yes,yes,no,semi-furnished
3302128,4340,2,2,1,no,no,no,no,yes,no,no,unfurnished
4310596,2904,4,2,1,yes,no,no,yes,no,no,yes,furnished
4139186,6136,3,1,2,no,no,yes,no,yes,no,no,furnished
4313812,6477,2,2,3,no,no,no,no,yes,yes,no,furnished
2795486,4281,3,2,2,yes,yes,yes,no,no,yes,no,semi-furnished
3522237,3517,4,2,2,yes,yes,no,no,yes,yes,no,unfurnished
4881110,4439,3,2,2,yes,no,no,no,yes,yes,no,unfurnished
7432514,6490,3,3,3,no,no,no,yes,no,yes,no,semi-furnished
5131027,10873,4,1,3,no,yes,no,yes,no,no,no,unfurnished
4571109,5459,4,2,3,yes,no,yes,no,no,yes,yes,furnished
3651992,3581,4,2,3,no,no,no,no,no,yes,no,furnished
4577721,4295,3,2,3,yes,no,yes,yes,yes,no,no,furnished
3430291,5088,3,2,3,no,yes,yes,yes,yes,no,no,unfurnished
6159949,7018,5,2,2,yes,yes,yes,yes,yes,yes,no,unfurnished
4627782,2904,3,1,2,yes,no,no,yes,no,yes,no,furnished
3979923,2541,4,3,2,no,no,yes,yes,no,no,yes,semi-furnished
3590927,7595,3,2,1,no,no,yes,no,yes,no,no,furnished
4052077,4227,3,2,3,no,yes,no,yes,yes,yes,no,furnished
3909294,2540,2,2,3,yes,yes,yes,no,yes,no,yes,furnished
3676001,3734,2,1,1,no,no,yes,no,no,no,no,furnished
3723867,3990,4,1,1,yes,no,no,yes,no,no,no,semi-furnished
3516493,4764,4,1,3,yes,no,no,yes,yes,no,no,furnished
7783411,6515,3,3,4,no,no,no,yes,yes,yes,no,furnished
2724794,3820,3,1,2,no,no,no,no,no,no,no,unfurnished
4602282,3681,4,2,3,yes,yes,yes,yes,yes,yes,no,unfurnished
3861266,3426,2,2,1,no,yes,yes,yes,yes,no,no,semi-furnished
5627966,5877,4,2,2,yes,yes,no,no,no,no,no,semi-furnished
5881061,6247,5,2,4,yes,yes,yes,no,yes,yes,no,unfurnished
6721454,6038,4,1,2,yes,yes,no,yes,no,yes,yes,semi-furnished
5506265,2936,4,2,2,yes,no,yes,yes,no,yes,no,unfurnished
4664458,5454,3,2,2,yes,yes,no,no,no,no,no,unfurnished
5754688,5670,4,3,3,yes,yes,yes,yes,no,no,no,semi-furnished
3573859,7837,2,1,1,no,no,no,no,no,no,no,unfurnished
7782623,6170,5,2,4,no,yes,no,yes,yes,yes,no,semi-furnished
5013750,7841,3,2,2,yes,yes,yes,yes,no,no,no,semi-furnished
5478274,6912,4,2,1,no,yes,no,yes,yes,no,no,semi-furnished
3886876,3444,4,2,3,yes,no,yes,yes,no,no,no,furnished
4048185,4855,3,1,3,no,no,no,no,yes,no,no,semi-furnished
3973945,2597,5,2,2,yes,no,yes,yes,no,no,yes,unfurnished
6504743,7627,3,1,1,no,yes,yes,yes,no,yes,yes,semi-furnished
3796536,5524,2,2,1,yes,no,no,yes,yes,yes,no,unfurnished
5231026,7256,3,1,1,no,yes,yes,yes,no,yes,yes,furnished
3102964,3131,3,2,2,no,yes,yes,no,yes,no,no,semi-furnished
3553023,4289,3,1,2,no,yes,yes,yes,yes,no,no,unfurnished
5979596,7667,3,2,2,yes,yes,no,yes,yes,no,yes,unfurnished
5954242,7011,3,2,5,no,yes,yes,yes,no,yes,no,semi-furnished
3511042,3843,2,1,1,yes,no,yes,no,no,yes,no,unfurnished
5156775,6104,3,1,1,yes,yes,no,yes,yes,yes,yes,semi-furnished
4420628,4995,4,1,2,yes,no,yes,no,yes,yes,no,unfurnished
4280285,4077,4,3,2,yes,yes,yes,no,no,yes,no,unfurnished
2673926,2347,2,2,2,no,yes,yes,no,yes,no,no,furnished
5279051,4599,5,2,3,yes,yes,no,yes,yes,yes,no,semi-furnished
4205628,5421,3,2,3,yes,yes,no,yes,yes,no,no,furnished
3435965,3694,4,2,2,yes,yes,yes,yes,yes,no,no,furnished
6247969,5708,4,2,3,no,yes,yes,no,no,yes,yes,furnished
6173270,10022,3,2,1,no,no,yes,yes,yes,no,yes,furnished
6026012,7345,3,3,1,yes,yes,yes,no,no,no,yes,furnished
3676967,3207,4,3,2,yes,yes,no,yes,no,no,yes,furnished
2819547,6898,2,2,1,no,yes,no,no,yes,yes,no,semi-furnished
4921693,5611,5,1,2,no,no,no,yes,yes,yes,no,unfurnished
3728615,3799,4,2,1,no,yes,yes,yes,yes,no,no,unfurnished
4562363,3880,4,1,3,yes,yes,no,no,no,no,no,furnished
4272377,4583,2,2,2,no,no,yes,no,yes,no,no,semi-furnished
4971805,4478,4,4,2,no,yes,no,yes,yes,yes,no,semi-furnished
5730473,6693,5,3,3,yes,yes,yes,yes,no,no,yes,unfurnished
2827802,4017,3,2,2,yes,no,yes,yes,yes,no,no,unfurnished
5636723,5268,6,2,3,yes,no,yes,no,yes,no,no,furnished
4232304,3725,4,2,3,no,no,yes,yes,no,yes,no,semi-furnished
4225857,3082,5,3,2,yes,yes,no,yes,no,yes,no,furnished
2263021,2133,3,1,2,yes,yes,no,no,no,yes,no,unfurnished
3788496,6372,3,1,1,yes,yes,yes,no,yes,no,no,unfurnished
3684345,6300,4,2,3,no,no,yes,no,yes,yes,no,furnished
4132505,4762,3,2,1,no,no,yes,no,no,no,no,furnished
8097557,7735,3,3,4,no,yes,yes,yes,yes,yes,yes,semi-furnished
5650561,5064,5,1,3,yes,yes,no,yes,yes,no,no,semi-furnished
4959220,5108,3,2,3,no,yes,no,no,yes,yes,no,semi-furnished
8179165,7265,3,3,5,yes,no,yes,yes,no,no,no,unfurnished
2983503,6166,4,2,2,no,no,no,no,no,no,no,furnished
5202917,3101,3,1,3,no,yes,yes,yes,no,yes,no,unfurnished
3467142,3192,4,1,2,no,yes,yes,yes,no,no,no,semi-furnished
3523852,7708,3,2,1,no,no,no,no,no,yes,no,furnished
4384229,10440,3,2,2,yes,yes,yes,yes,no,yes,yes,semi-furnished
6105106,8538,3,1,3,no,yes,yes,no,yes,yes,no,furnished
8891210,6783,3,2,3,yes,no,no,yes,no,yes,yes,unfurnished
6726627,4723,4,3,3,no,yes,yes,no,no,yes,no,semi-furnished
4978865,7971,4,1,1,no,yes,yes,no,no,yes,no,semi-furnished
4712346,3094,2,2,3,yes,no,yes,no,yes,yes,yes,furnished
4302478,6377,2,1,2,no,yes,no,no,no,no,no,unfurnished
3545184,3418,4,1,2,no,no,no,no,no,yes,no,furnished
3441617,4608,3,1,2,no,yes,no,no,no,yes,no,semi-furnished
5754634,5701,5,3,2,yes,yes,no,yes,no,yes,no,unfurnished
3653113,3732,3,1,2,yes,yes,no,yes,yes,yes,no,furnished
6039591,7426,4,2,2,yes,no,yes,no,yes,no,yes,unfurnished
8363285,5186,4,2,3,yes,no,yes,yes,yes,yes,yes,unfurnished
8960387,4691,3,3,2,no,yes,yes,yes,no,yes,no,semi-furnished
3313102,5995,4,1,2,yes,yes,yes,no,yes,no,no,furnished
3168103,2660,4,1,2,no,yes,yes,yes,no,yes,no,semi-furnished
2701949,3505,2,1,2,yes,yes,no,yes,yes,no,no,unfurnished
2356376,3613,3,1,2,no,no,yes,yes,yes,yes,no,semi-furnished
3956012,3347,4,1,2,no,yes,no,yes,no,yes,no,furnished
3610096,4903,5,2,2,yes,yes,no,yes,no,yes,no,unfurnished
3525048,3480,3,2,3,no,yes,yes,yes,yes,no,no,unfurnished
4122451,4090,3,2,1,yes,yes,no,yes,no,no,yes,unfurnished
3585849,4234,3,1,2,no,yes,no,no,yes,no,no,semi-furnished
6928647,6366,3,1,1,no,no,yes,yes,no,yes,no,unfurnished
3306194,4850,2,1,2,yes,yes,yes,yes,yes,yes,no,semi-furnished
5750731,5486,3,1,4,yes,yes,no,no,no,yes,no,unfurnished
4900550,5132,2,2,1,yes,yes,yes,no,yes,no,yes,furnished
4836039,3723,4,3,2,no,yes,no,no,yes,no,no,furnished
4546164,3886,2,2,3,yes,yes,no,no,yes,yes,yes,furnished
9833838,13400,4,1,2,no,yes,yes,yes,no,yes,yes,unfurnished
8489930,9085,3,2,1,no,no,no,yes,no,no,no,furnished
3926031,3204,4,2,3,yes,yes,no,no,yes,no,no,unfurnished
3881943,2372,3,2,3,yes,yes,yes,no,yes,no,yes,furnished
8141352,7765,4,3,3,yes,no,no,no,no,yes,yes,furnished
6314449,5541,3,2,3,no,no,no,yes,yes,no,yes,semi-furnished
5926591,6734,4,2,4,no,yes,no,no,no,yes,no,unfurnished
3757005,3389,4,2,2,yes,no,yes,no,no,yes,no,furnished
4414902,4544,3,2,1,yes,no,yes,no,yes,no,no,unfurnished
6009076,6387,5,2,2,no,yes,no,yes,yes,yes,yes,semi-furnished
7414275,6428,4,3,5,no,no,yes,no,yes,no,no,unfurnished
3737583,5542,2,2,2,no,yes,no,yes,yes,yes,no,furnished
5609579,6564,3,1,4,yes,no,no,no,yes,yes,yes,unfurnished
4715315,4170,3,1,1,yes,no,no,yes,no,yes,no,unfurnished
5069640,4914,3,2,2,no,yes,yes,no,yes,yes,no,semi-furnished
7389829,5190,3,3,5,yes,yes,yes,no,no,no,no,furnished
3163435,7100,2,2,2,yes,no,yes,no,no,yes,no,unfurnished
2750559,4203,3,2,1,yes,yes,yes,yes,no,no,no,furnished
5297261,5937,3,2,2,no,no,yes,no,no,yes,no,furnished
7792396,6443,4,2,5,yes,yes,yes,no,no,no,no,unfurnished
3152275,5404,3,2,2,yes,yes,no,no,no,no,no,unfurnished
6876822,12300,4,3,2,yes,no,yes,no,no,no,yes,semi-furnished
4283813,4460,5,2,3,yes,yes,no,no,yes,yes,no,unfurnished
6030607,6909,2,1,2,yes,yes,yes,yes,yes,yes,no,unfurnished
5862886,6062,5,2,5,yes,yes,yes,no,no,no,no,semi-furnished
6179064,4678,3,1,4,no,yes,no,no,no,no,no,semi-furnished
7528280,6312,3,3,4,no,yes,no,no,no,yes,no,semi-furnished
6553856,4170,3,1,1,no,yes,no,yes,no,yes,no,semi-furnished
8058319,6356,3,1,5,no,yes,no,no,no,no,no,furnished
4223265,5031,3,2,3,yes,yes,no,yes,yes,yes,no,furnished
4904415,13053,3,2,2,yes,no,yes,yes,yes,yes,no,semi-furnished
2516220,5105,3,1,2,no,no,no,no,yes,no,no,semi-furnished
6678807,6150,3,2,2,no,no,yes,yes,yes,yes,yes,semi-furnished
6046160,7355,4,2,1,yes,yes,yes,yes,no,no,yes,furnished
